endpoint,usuario,status_code,response
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mrissenhb,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dmaclesehc,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,emcfarlandhd,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mfoothe,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,owadelinhf,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dwestberghg,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,glefriechh,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,agolbyhi,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mlambertohj,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,sweinberghk,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,hjelkshl,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,aquipphm,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,snevitthn,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,sgregoriouho,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mhallowayhp,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ahilliamhq,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ccollinsonhr,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pmussaredhs,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kzylbermannht,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bfishbiehu,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bgladtbachhv,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dstansfieldhw,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kknibbshx,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kpiddletownhy,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gpaoluccihz,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,aruscoei0,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bpasseyi1,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dhumbeyi2,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bbrounckeri3,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,elavalliei4,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,nivanikovi5,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gkornyakovi6,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,battwoodi7,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,crabbeti8,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mrignalli9,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bjoveyia,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lbielfeldib,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gsyrieic,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,sgrunnillid,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jwigsellie,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,umillwaterif,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mantonsenig,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,hharrhyih,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jconradieii,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cspinneyij,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dbundyik,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,btrathenil,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mlawteyim,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mgrisbrookin,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pkellartio,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tkopischip,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,sfildeiq,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bdonovanir,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ifynesis,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,byeardsleyit,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,sbaildoniu,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cdoncasteriv,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dsharmaiw,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bortsix,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,aescreetiy,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ggosziz,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,hesbergerj0,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ogiacovazzoj1,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ndaelmanj2,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,whierroj3,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,aneilj4,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kfeatherbiej5,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cmcguckenj6,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gamesj7,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lulyetj8,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dcareswellj9,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,fleningja,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lcorbouldjb,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,blehuquetjc,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jshubothamjd,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rghelarduccije,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ibarnevillejf,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,llidyardjg,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rdrakersjh,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mfarrahji,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tsimoneschijj,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rtyrerjk,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bgommejl,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,fcanadajm,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tkellingtonjn,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,welsworthjo,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gsmetounjp,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,hkomorowskijq,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dgatcliffjr,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kbiggadykejs,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mmogeyjt,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dmalsterju,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,hfreckeltonjv,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,athorndalejw,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,aoverlandjx,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,sdreelanjy,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ghoyerjz,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,chaffordk0,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,iscimonellik1,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,acluesk2,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bbuckeridgek3,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,klamersk4,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,acorderok5,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,wbarrettk6,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,qgrzeszczakk7,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,smatusk8,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,nnanglek9,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jbowickka,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,epoatkb,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,nkissellkc,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,awindresskd,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ohampshawke,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gvasyukhinkf,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jpullmankg,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,scracoekh,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,todoireidhki,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lhamiltonkj,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,malmeidakk,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,abrewertonkl,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,soliffkm,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mbeggkn,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,fciepluchko,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gcreanekp,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bbarbosakq,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dregikr,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,amortelks,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cdarwentkt,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,uangraveku,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rwongkv,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,qnegrikw,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,psteerskx,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,isandsky,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,acoldbathkz,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gfruchterl0,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,sbeaganl1,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jnewbeginl2,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lstubbingtonl3,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mduckitl4,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mblackaterl5,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,wbabingtonl6,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ntumilityl7,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,myakovll8,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,atessymanl9,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jfrenschla,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tmcgeownlb,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,fbardelc,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jkarmelld,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mshevellle,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,adounbarelf,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,agreenalflg,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,awengerlh,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,fstickellsli,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dkiezlerlj,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dmarunchaklk,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bprielll,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cpetticanlm,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dskelingtonln,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cogormleylo,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,krhulelp,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lcrepellq,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mflanaghanlr,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pkasparls,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ekauffmanlt,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,qgalbraethlu,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pvlahoslv,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pfairpolw,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tokkerlx,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gprozesckyly,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lthreshlz,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dcozzim0,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jflaym1,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lfullardm2,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,clarozem3,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,vcoverlynm4,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mmcilvennam5,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tcoastm6,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,achrishopm7,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bfranzkem8,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tcarrivickm9,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jfriesema,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,fbartaluccimb,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gdelguamc,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mmclellanmd,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ishovellme,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kkernaghanmf,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ktomashovmg,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tmantrupmh,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,djacobbemi,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,talenichicovmj,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tjinkinmk,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cgawithml,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,agonzalezmm,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,uslydemn,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cteazemo,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ibrocklebankmp,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mstansfieldmq,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jfippmr,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jbendixenms,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pgerhardtmt,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,phaltonmu,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cyurchishinmv,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bdenismw,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ahartopmx,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,wfaccinimy,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ophilippoumz,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lgebhardn0,401,El usuario no cuenta con el nivel de acceso requerido
